@relation 'TDR.weka-weka.filters.unsupervised.attribute.Remove-R5,7-8,24'

@attribute Season numeric
@attribute team numeric
@attribute pts.RS numeric
@attribute pts.opp.RS numeric
@attribute fgm.RS numeric
@attribute fgm2.RS numeric
@attribute fga2.RS numeric
@attribute fg2.per.RS numeric
@attribute fgm3.RS numeric
@attribute fga3.RS numeric
@attribute fg3.per.RS numeric
@attribute ftm.RS numeric
@attribute fta.RS numeric
@attribute ft.per.RS numeric
@attribute or.RS numeric
@attribute dr.RS numeric
@attribute tr.RS numeric
@attribute ast.RS numeric
@attribute to.RS numeric
@attribute stl.RS numeric
@attribute pf.RS numeric
@attribute wperc.RS numeric
@attribute lperc.RS numeric
@attribute region.TS {Y,Z,W,X}
@attribute seed.num.TS numeric
@attribute champ.TS {L,W}

@data
2013,1301,77.529412,70.058824,28.117647,22.823529,43.441176,0.527254,5.294118,13.470588,0.391502,16,23.441176,0.677004,11.441176,25.382353,36.823529,14.617647,12.352941,6.588235,15.323529,0.705882,0.294118,W,8,L
2013,1307,67.441176,60.411765,21.970588,15.558824,33.647059,0.463054,6.411765,18.088235,0.34597,17.088235,23.676471,0.704254,9.382353,25.852941,35.235294,14.617647,11.5,6.117647,15.441176,0.852941,0.147059,Z,3,L
2013,1308,68,62.848485,23.848485,19.848485,39.424242,0.503173,4,12.272727,0.321237,16.30303,24.787879,0.658828,11.787879,25.393939,37.181818,11.454545,14.363636,5.515152,15.212121,0.69697,0.30303,Y,13,L
2013,1314,76.181818,69.121212,28.333333,21,44.757576,0.470804,7.333333,19.818182,0.358496,12.181818,18.090909,0.687268,13.69697,25.151515,38.848485,17.030303,12.272727,7.969697,14.909091,0.69697,0.30303,X,8,L
2013,1322,77.962963,72.444444,27.444444,21.703704,43.222222,0.504682,5.740741,18.259259,0.309137,17.333333,25.111111,0.696029,13.666667,24.481481,38.148148,14.62963,14,9.333333,19.888889,0.703704,0.296296,X,14,L
2013,1323,70.352941,63.117647,25.588235,19,37.588235,0.505513,6.588235,17.647059,0.371751,12.588235,17.794118,0.702055,11.117647,25.117647,36.235294,17,11.058824,5.088235,14.235294,0.735294,0.264706,Z,7,L
2013,1326,69.30303,57.939394,25.090909,19.060606,38.090909,0.500229,6.030303,17.181818,0.356619,13.090909,18.878788,0.683466,10.666667,24.818182,35.484848,13.333333,10.606061,6.787879,15.545455,0.787879,0.212121,Z,2,L
2013,1328,71.129032,66.193548,25.16129,20.193548,42.483871,0.47477,4.967742,15.225806,0.321849,15.83871,20.83871,0.750216,11.903226,24.83871,36.741935,12.387097,11.83871,6.451613,17.322581,0.645161,0.354839,X,10,L
2013,1329,72.375,62.84375,24.78125,19.21875,38.71875,0.499694,5.5625,17.59375,0.31554,17.25,23,0.747629,10.875,25.53125,36.40625,12.0625,12.40625,7.5,17.96875,0.75,0.25,Y,5,L
2013,1332,71.735294,63.617647,25.470588,20.441176,41.382353,0.496536,5.029412,15.588235,0.327446,15.764706,22.205882,0.718057,12.235294,25.176471,37.411765,13,14.911765,8.5,17.382353,0.764706,0.235294,Y,12,L
2013,1334,66.84375,65,23.21875,16.75,35.53125,0.473141,6.46875,16.53125,0.3972,13.9375,19.90625,0.693697,9.40625,22.15625,31.5625,14.34375,11.21875,5.53125,18.3125,0.625,0.375,W,15,L
2013,1338,69.59375,55.4375,25.5625,20.5,39.71875,0.511122,5.0625,14.0625,0.352477,13.40625,20.1875,0.657418,12.9375,22.40625,35.34375,16.53125,10.90625,6.65625,17.125,0.75,0.25,Z,8,L
2013,1355,72.645161,66.354839,25.322581,17.483871,34.806452,0.506979,7.83871,19.870968,0.39425,14.16129,18.322581,0.780666,9.16129,24.774194,33.935484,13.903226,10.548387,5.096774,14.322581,0.709677,0.290323,X,13,L
2013,1361,68.266667,61.166667,24.266667,18.366667,37.966667,0.49151,5.9,18.2,0.326979,13.833333,20.233333,0.689694,10.8,25.866667,36.666667,12.033333,11.933333,6.566667,15.2,0.666667,0.333333,X,7,L
2013,1380,66.586207,58.413793,22.655172,16.034483,34.689655,0.461835,6.62069,18.206897,0.355463,14.655172,21.310345,0.701797,8.827586,25.724138,34.551724,10.758621,11,7.034483,17.482759,0.689655,0.310345,Z,16,L
2013,1387,68.69697,58.121212,23.121212,16.969697,33.939394,0.500735,6.151515,17.727273,0.355491,16.30303,23.090909,0.700998,9.030303,23.818182,32.848485,12.878788,11.484848,7.484848,17.363636,0.818182,0.181818,Y,4,L
2013,1388,74.875,63.3125,26.0625,18.21875,34.21875,0.532893,7.84375,21.03125,0.373654,14.90625,20.40625,0.720521,11.9375,24.875,36.8125,14.5,11.9375,6.03125,17.53125,0.8125,0.1875,Y,11,L
2013,1393,71.342857,60.085714,25.685714,19.628571,40.257143,0.486352,6.057143,18.114286,0.331328,13.914286,20.6,0.678031,14.542857,24.2,38.742857,14.542857,12.628571,8.885714,16.171429,0.742857,0.257143,W,4,L
2013,1396,72.75,68.09375,25.1875,17.90625,36.78125,0.494427,7.28125,21.8125,0.333461,15.09375,20.8125,0.721473,11.34375,23.09375,34.4375,14.875,10.96875,8.03125,16.40625,0.71875,0.28125,W,9,L
2013,1417,74.735294,68.941176,27.676471,22.764706,46.352941,0.494618,4.911765,14.470588,0.34264,14.470588,20.029412,0.729148,10.823529,25.470588,36.294118,16.147059,11.058824,8.176471,14.911765,0.735294,0.264706,X,6,L
2013,1424,71.090909,63.575758,24.939394,18.454545,37.30303,0.495778,6.484848,19.818182,0.336231,14.727273,20.848485,0.702193,11.757576,28.090909,39.848485,16,14.060606,7.181818,16.939394,0.727273,0.272727,W,5,L
2013,1433,77.323529,64.794118,28,20.058824,39.764706,0.50556,7.941176,22.588235,0.349373,13.382353,19.088235,0.702071,13.882353,20.941176,34.823529,14.705882,11.823529,11.823529,19.911765,0.764706,0.235294,X,5,L
2013,1434,71.46875,62.59375,24.25,16.8125,29.96875,0.563893,7.4375,19.84375,0.368143,15.53125,21.0625,0.729248,8.9375,23.90625,32.84375,13.875,14.40625,6.375,17.5,0.78125,0.21875,Y,14,L
2013,1437,67.4375,64.9375,21.1875,15.09375,33.125,0.455595,6.09375,18.09375,0.33507,18.96875,26.28125,0.715318,11.15625,24.96875,36.125,12.28125,15.625,7.53125,19.03125,0.59375,0.40625,X,9,L
2013,1443,67,66.294118,23.264706,16.735294,34.382353,0.490223,6.529412,19.647059,0.335234,13.941176,20.5,0.675892,11.911765,23.764706,35.676471,11.264706,15.058824,6.088235,18.941176,0.558824,0.441176,X,16,L
2013,1455,69.441176,60.705882,24.588235,18,35.941176,0.502842,6.588235,19.558824,0.336934,13.676471,19.882353,0.694913,13.147059,25.294118,38.441176,13.794118,12.794118,7.470588,17.705882,0.764706,0.235294,Z,9,L
2013,1458,65.529412,55.911765,23.764706,16.352941,33.705882,0.482882,7.411765,22.176471,0.333586,10.588235,16.735294,0.633891,11.5,25.176471,36.676471,13.382353,9.735294,5.676471,13.970588,0.676471,0.323529,Z,5,L
2014,1107,66.03125,63.84375,22.4375,17.53125,37.625,0.469075,4.90625,13.46875,0.341185,16.25,21.71875,0.750248,10.34375,24.21875,34.5625,11.0625,12.625,5.53125,17.25,0.5625,0.4375,X,16,L
2014,1110,63.9375,58.625,23.03125,16.6875,29.96875,0.561194,6.34375,16.59375,0.386487,11.53125,16.25,0.72105,7.125,22.9375,30.0625,15.125,13.96875,6.03125,17.21875,0.625,0.375,Z,15,L
2014,1112,73.058824,58.147059,26.235294,20.941176,41.147059,0.512549,5.294118,14.852941,0.348333,15.294118,23.352941,0.660417,12.588235,26.294118,38.882353,15.088235,10.441176,5.882353,16.441176,0.882353,0.117647,Z,1,L
2014,1113,75.03125,68.875,25.28125,17.15625,35.09375,0.488331,8.125,21.03125,0.385307,16.34375,23.5625,0.691794,8.4375,27.1875,35.625,14.1875,11.46875,5.15625,19.28125,0.65625,0.34375,Y,10,L
2014,1124,73.787879,68.393939,25,17.606061,36.545455,0.479244,7.393939,19.242424,0.383693,16.393939,24.363636,0.668484,14.181818,24.060606,38.242424,14.515152,11.787879,5.090909,17.545455,0.666667,0.333333,Z,6,L
2014,1140,84.212121,77.545455,29.272727,24.090909,48.636364,0.495911,5.181818,13.878788,0.363854,20.484848,29.757576,0.68488,13.30303,27.787879,41.090909,15.636364,11.484848,7.121212,19.575758,0.666667,0.333333,Z,10,L
2014,1142,62,64.733333,21.733333,15.4,34.933333,0.442089,6.333333,18.9,0.333776,12.2,17.766667,0.699831,10.733333,20.733333,31.466667,11.366667,8.966667,5.533333,18.8,0.366667,0.633333,Y,16,L
2014,1153,68.727273,58.333333,23.757576,17.939394,38.272727,0.465839,5.818182,17.363636,0.33755,15.393939,21.727273,0.689459,13.363636,22.69697,36.060606,12.727273,11.090909,7.939394,17.454545,0.818182,0.181818,W,5,L
2014,1157,70.533333,69.033333,24.666667,18.933333,39.566667,0.490506,5.733333,17.9,0.328742,15.466667,22.333333,0.705458,12.7,26.133333,38.833333,9.933333,14.1,6.2,19.933333,0.6,0.4,W,16,L
2014,1160,70.852941,67.941176,23.5,18.294118,37.529412,0.492234,5.205882,16.264706,0.316337,18.647059,26.029412,0.716423,11.588235,25.941176,37.529412,11.529412,13.205882,6.029412,16.588235,0.676471,0.323529,X,8,L
2014,1163,71.852941,63.117647,24.382353,17.264706,36,0.475602,7.117647,18.382353,0.381982,15.970588,21,0.750478,10.088235,25.294118,35.382353,12.588235,11.676471,6.970588,18.264706,0.764706,0.235294,W,7,W
2014,1166,79.545455,67.424242,27.484848,17.121212,30.484848,0.561689,10.363636,24.606061,0.424779,14.212121,18.909091,0.762312,8.454545,25.909091,34.363636,17.727273,9.939394,4.090909,17.636364,0.787879,0.212121,Z,3,L
2014,1173,73.393939,67.636364,25.666667,19.090909,37.666667,0.509196,6.575758,17.393939,0.382433,15.484848,22.727273,0.679713,11.636364,23.666667,35.30303,13.060606,12,5.818182,20.060606,0.69697,0.30303,X,11,L
2014,1174,79.529412,75.147059,26.941176,19.764706,39.588235,0.499589,7.176471,20.794118,0.350025,18.470588,26.058824,0.707728,11.117647,25.352941,36.470588,10.882353,9.588235,6,18.852941,0.735294,0.264706,W,13,L
2014,1181,78.647059,67.088235,26.676471,17.823529,35.117647,0.512174,8.852941,22.470588,0.397485,16.441176,22.647059,0.717114,12,22.470588,34.470588,14.529412,9.470588,7,19.382353,0.764706,0.235294,Y,3,L
2014,1184,77.387097,71.935484,25.548387,16.612903,29.548387,0.566993,8.935484,23.129032,0.384498,17.354839,23.032258,0.745699,6.870968,18.83871,25.709677,14.032258,10.774194,8,21.032258,0.709677,0.290323,X,15,L
2014,1196,70.735294,57.941176,24.382353,17.529412,34.147059,0.518135,6.852941,18.617647,0.367882,15.117647,22.882353,0.648724,11.676471,24,35.676471,13.352941,11.323529,7.205882,16.205882,0.941176,0.058824,X,1,L
2014,1203,73.40625,66.875,25.4375,19.65625,39.1875,0.506131,5.78125,15.6875,0.366521,16.75,25.625,0.64462,11.8125,25.5625,37.375,14.15625,13.0625,7.0625,18.09375,0.75,0.25,W,9,L
2014,1211,75.818182,64.545455,26.636364,19.757576,36.575758,0.54159,6.878788,17.757576,0.380202,15.666667,22.060606,0.700226,9.636364,26.242424,35.878788,14.484848,11.242424,6.69697,18.090909,0.818182,0.181818,Z,8,L
2014,1217,73.448276,61.310345,24.689655,18.896552,37.862069,0.504794,5.793103,14.896552,0.3844,18.275862,25.172414,0.731814,10.37931,23.758621,34.137931,14.482759,11.551724,7.448276,17.896552,0.862069,0.137931,W,12,L
2014,1234,82,70.09375,27.96875,22.125,43.625,0.508378,5.84375,16.5625,0.350452,20.21875,27.59375,0.738336,13.71875,26.9375,40.65625,16.1875,11.375,7.25,17.96875,0.625,0.375,Y,11,L
2014,1235,82.878788,73.909091,29.272727,20.969697,38.424242,0.545392,8.30303,23.666667,0.350196,16.030303,23.090909,0.686114,10.212121,28.575758,38.787879,18.545455,10.545455,6.030303,17.424242,0.787879,0.212121,W,3,L
2014,1242,79.606061,70.454545,27.393939,21.818182,39.181818,0.561278,5.575758,16.151515,0.347981,19.242424,27.060606,0.711575,11.787879,26.333333,38.121212,15.121212,13.181818,5.848485,21.090909,0.727273,0.272727,X,2,L
2014,1243,69.71875,65.71875,24.34375,18.3125,37.8125,0.487608,6.03125,18.03125,0.332041,15,22.78125,0.659075,12.40625,23.59375,36,15.46875,12.3125,6.1875,21.6875,0.625,0.375,Y,9,L
2014,1246,75.911765,66.647059,25.176471,20.088235,40.147059,0.506368,5.088235,15.647059,0.334504,20.470588,30,0.681187,14.647059,26.5,41.147059,11.5,12.205882,4.764706,19,0.705882,0.294118,Y,8,L
2014,1257,82.117647,60.970588,28.911765,20.852941,39.323529,0.528996,8.058824,21.705882,0.356702,16.235294,24.647059,0.649581,13.705882,24.176471,37.882353,15.676471,10.294118,10.117647,19.5,0.852941,0.147059,Y,4,L
2014,1264,77.375,70,25.15625,18.75,38.34375,0.490427,6.40625,17.46875,0.374868,20.65625,31.1875,0.657491,12.75,24.84375,37.59375,13.1875,14.15625,8.28125,24.125,0.78125,0.21875,Y,13,L
2014,1269,76.09375,70.75,27.25,21.8125,43.5625,0.503634,5.4375,15.65625,0.339415,16.15625,23.6875,0.673497,12.1875,26.375,38.5625,15.1875,13.53125,6.8125,19.625,0.75,0.25,Y,6,L
2014,1272,76.83871,70.16129,28.032258,22.645161,42.967742,0.524493,5.387097,16.064516,0.341511,15.387097,23.580645,0.665051,12.677419,24.709677,37.387097,17,13.387097,8.645161,18.032258,0.709677,0.290323,W,8,L
2014,1273,77.193548,67.451613,26.645161,18.387097,35.870968,0.518958,8.258065,21.258065,0.384046,15.645161,21.290323,0.72826,10.967742,25.451613,36.419355,15.83871,12.193548,6.193548,19.096774,0.741935,0.258065,Y,14,L
2014,1276,74.393939,65.363636,25.606061,17.121212,32.272727,0.535132,8.484848,21.545455,0.393428,14.69697,19.30303,0.754429,8.848485,22.939394,31.787879,14.212121,9.393939,5.121212,14.545455,0.757576,0.242424,Y,2,L
2014,1277,75.941176,65.323529,27.264706,19.205882,36.852941,0.522766,8.058824,20.588235,0.381798,13.352941,19.264706,0.694303,11.058824,26,37.058824,17,11.441176,6.941176,18.882353,0.764706,0.235294,W,4,L
2014,1291,76.25,77.96875,25.65625,16.78125,33.3125,0.505809,8.875,24.90625,0.362281,16.0625,21.6875,0.750234,10.0625,22.125,32.1875,11.75,12,7.15625,18.75,0.5,0.5,X,16,L
2014,1295,74.75,67.464286,26.571429,21.571429,38.5,0.563368,5,14.321429,0.345001,16.607143,22.035714,0.749736,9.142857,22.892857,32.035714,11.5,9.928571,6.142857,18.285714,0.785714,0.214286,Z,12,L
2014,1300,72.225806,59.258065,23.903226,18.870968,37.16129,0.512221,5.032258,15.451613,0.323075,19.387097,26.709677,0.717321,11.451613,23.16129,34.612903,14.096774,11.387097,7.677419,20.096774,0.83871,0.16129,W,14,L
2014,1301,70.794118,69.470588,26.264706,21.794118,42.5,0.508331,4.470588,14.764706,0.302654,13.794118,20.852941,0.657123,11.941176,22.382353,34.323529,12.941176,10.411765,4.764706,18.705882,0.617647,0.382353,Y,12,L
2014,1304,67,64.870968,22.451613,16.516129,35.064516,0.474089,5.935484,17.516129,0.340142,16.16129,22.483871,0.719266,8.806452,24.548387,33.354839,9.580645,10.903226,6.870968,20.290323,0.612903,0.387097,Z,11,L
2014,1307,74.636364,66.363636,25.090909,19.242424,37.181818,0.523601,5.848485,17.333333,0.335028,18.606061,25.606061,0.726014,10.636364,27.515152,38.151515,15.454545,10.606061,4.848485,16.939394,0.818182,0.181818,X,7,L
2014,1308,76.647059,67.5,25.794118,20.647059,38.794118,0.536637,5.147059,14.205882,0.371537,19.911765,29.029412,0.691832,12.029412,25.264706,37.294118,13,12.647059,4.647059,17.147059,0.735294,0.264706,Z,13,L
2014,1314,76.3125,69.0625,27.71875,23.53125,47.40625,0.498164,4.1875,12.46875,0.331428,16.6875,26.6875,0.615832,14.0625,25.6875,39.75,15.5625,12.03125,7.3125,20.3125,0.71875,0.28125,W,6,L
2014,1326,69.794118,59.764706,24.088235,18.294118,35.882353,0.51219,5.794118,17.794118,0.319536,15.823529,22.970588,0.683886,10.088235,24,34.088235,12.029412,11.176471,7.647059,16.5,0.735294,0.264706,X,6,L
2014,1328,82.15625,75.875,27.625,19.09375,38.75,0.494908,8.53125,22.5625,0.372105,18.375,24.5,0.748569,11.875,25.78125,37.65625,14.65625,11.4375,6.84375,19.03125,0.71875,0.28125,Z,5,L
2014,1329,80.333333,69.090909,26.424242,19.272727,37.424242,0.518888,7.151515,19.424242,0.364299,20.333333,28.090909,0.723711,9.545455,25.69697,35.242424,13.636364,10.424242,7.575758,19.606061,0.636364,0.363636,Z,9,L
2014,1332,81.84375,74,27.40625,19.625,38.71875,0.509363,7.78125,19.84375,0.400983,19.25,25.125,0.769282,10.78125,23.5,34.28125,14.4375,11.65625,7.9375,21.25,0.71875,0.28125,Z,7,L
2014,1338,72.470588,62.352941,24.852941,19.705882,39.441176,0.493347,5.147059,14.441176,0.341769,17.617647,24.794118,0.712333,12.147059,23.941176,36.088235,15.617647,10.558824,7,17.5,0.735294,0.264706,X,9,L
2014,1344,73.205882,69.529412,24.147059,17.852941,38.794118,0.465971,6.294118,18,0.34606,18.617647,23.823529,0.77867,12.441176,24.382353,36.823529,13.647059,11.647059,5.588235,17.323529,0.676471,0.323529,W,11,L
2014,1361,68.354839,57.83871,23.548387,18.806452,41.419355,0.460214,4.741935,13.967742,0.336797,16.516129,24.870968,0.640922,12.903226,23.903226,36.806452,9.354839,9.774194,7.451613,16.645161,0.870968,0.129032,Z,4,L
2014,1372,75.83871,63.032258,26.225806,19.064516,36.483871,0.520608,7.16129,20.354839,0.355551,16.225806,22.806452,0.709783,13,20.612903,33.612903,16.419355,10.967742,7.032258,20.903226,0.935484,0.064516,X,12,L
2014,1386,71.272727,66.939394,24.636364,17.272727,33.212121,0.527289,7.363636,19.363636,0.371517,14.636364,22.818182,0.630004,9.606061,26.30303,35.909091,14.060606,12.333333,4.484848,15.818182,0.727273,0.272727,W,10,L
2014,1387,70.064516,61.806452,24.290323,18.580645,36.806452,0.509313,5.709677,17.83871,0.316499,15.774194,22.193548,0.719309,9.935484,25.741935,35.677419,14.096774,12.612903,7.387097,17.290323,0.806452,0.193548,Y,5,L
2014,1390,73.515152,68.636364,25.272727,19.363636,38.484848,0.511003,5.909091,15.939394,0.371657,17.060606,24.272727,0.691657,9.666667,25.181818,34.848485,11.787879,11.242424,5.090909,18.060606,0.636364,0.363636,X,10,L
2014,1393,68.15625,59.5,24.0625,19.0625,40.125,0.477328,5,14.9375,0.341705,15.03125,21.375,0.699949,13.1875,22.0625,35.25,11.9375,8.90625,8.03125,15.90625,0.84375,0.15625,X,3,L
2014,1397,70.5,61.375,24.40625,18.84375,38.28125,0.49344,5.5625,16.875,0.333906,16.125,22.78125,0.702037,13.71875,25.03125,38.75,12.09375,10.875,5.1875,17.1875,0.625,0.375,Y,11,L
2014,1400,74.121212,70.030303,25.787879,20.666667,44.060606,0.472776,5.121212,15.787879,0.319248,17.424242,26.242424,0.66185,15.060606,26.69697,41.757576,12.757576,12.363636,5.757576,19.060606,0.69697,0.30303,Y,7,L
2014,1409,73.090909,67.363636,24.666667,18.909091,38.121212,0.496669,5.757576,17.69697,0.327108,18,26.666667,0.691538,10.787879,25.515152,36.30303,12.515152,11.454545,6.969697,21.424242,0.636364,0.363636,X,13,L
2014,1411,75.0625,72.96875,24.84375,18.53125,36.625,0.510105,6.3125,17.59375,0.356451,19.0625,26.8125,0.717717,11.28125,25.4375,36.71875,13.65625,13.21875,4.59375,16.5625,0.5625,0.4375,Y,16,L
2014,1417,81.823529,70.764706,29.058824,22.676471,42.970588,0.529966,6.382353,16.323529,0.397603,17.323529,23.117647,0.743978,10.088235,25.558824,35.647059,17.205882,10.529412,9.382353,17.735294,0.764706,0.235294,X,4,L
2014,1418,79.83871,76.225806,27.387097,20.16129,40.419355,0.500808,7.225806,19.322581,0.373944,17.83871,26.83871,0.665552,13.645161,24.193548,37.83871,13.096774,13.870968,7,21.16129,0.645161,0.354839,Z,14,L
2014,1433,74.970588,64.852941,26.235294,18.823529,41.411765,0.460647,7.411765,21.264706,0.343606,15.088235,22.382353,0.664957,14.147059,23.735294,37.882353,13.117647,12.264706,11.176471,19.558824,0.764706,0.235294,X,5,L
2014,1437,78.53125,66.59375,25.75,16.71875,31.03125,0.534048,9.03125,25.03125,0.361186,18,25.25,0.702727,11.28125,25.8125,37.09375,15.625,11.84375,6.9375,19.71875,0.875,0.125,W,2,L
2014,1438,65.941176,55.294118,23.058824,17.558824,35.882353,0.493123,5.5,15.088235,0.365258,14.323529,21.588235,0.662516,10.911765,24.647059,35.558824,13.088235,10.205882,5.323529,16.058824,0.823529,0.176471,W,1,L
2014,1444,72.16129,68.096774,23.709677,17.83871,33,0.540457,5.870968,17.806452,0.332253,18.870968,26.290323,0.716073,9.645161,24.870968,34.516129,11.096774,14.16129,5.741935,18.290323,0.709677,0.290323,X,14,L
2014,1451,71.892857,68.142857,23.285714,16.071429,30.785714,0.524045,7.214286,18.321429,0.394112,18.107143,24.535714,0.738024,8.214286,25.142857,33.357143,12.892857,12.392857,3.75,18.392857,0.607143,0.392857,Z,16,L
2014,1454,70.393939,70.909091,22.787879,15.666667,31.484848,0.50347,7.121212,21.606061,0.328681,17.69697,24.151515,0.733969,9.787879,23.515152,33.30303,13.242424,13.636364,5.636364,18.30303,0.606061,0.393939,W,15,L
2014,1455,74.939394,59.878788,24.727273,17.878788,34.363636,0.52604,6.848485,19.727273,0.347809,18.636364,25.575758,0.731159,11.878788,26.727273,38.606061,13.363636,10.454545,6.848485,16.909091,1,0,Y,1,L
2014,1458,73.545455,64.575758,24.212121,16.454545,32.090909,0.509661,7.757576,20.787879,0.375883,17.363636,23.333333,0.7281,8.787879,24.393939,33.181818,12.121212,8.060606,5,14.939394,0.787879,0.212121,Z,2,L
2014,1459,65.413793,63.137931,23.758621,18.034483,38.103448,0.471033,5.724138,15.965517,0.365435,12.172414,18.310345,0.666896,10.551724,21.965517,32.517241,12.137931,10.275862,6.068966,17.62069,0.586207,0.413793,Y,15,L
2014,1462,72.212121,67.939394,25.636364,20.424242,39.666667,0.514587,5.212121,14.727273,0.364194,15.727273,22.848485,0.68852,11.151515,24.666667,35.818182,14.848485,12.363636,5.848485,19.909091,0.636364,0.363636,Y,12,L
2015,1107,65.5,60.21875,22.0625,15.90625,33.0625,0.490577,6.15625,17.09375,0.358773,15.21875,20,0.728865,10,23.625,33.625,10.4375,11.6875,5.65625,16.5,0.75,0.25,W,14,L
2015,1112,76.441176,58.617647,26.705882,21.647059,40.5,0.53337,5.058824,14.058824,0.358874,17.970588,25.705882,0.699585,10.823529,26.411765,37.235294,14.205882,11.205882,7.176471,17.911765,0.911765,0.088235,Z,2,L
2015,1116,78.029412,70.147059,27.411765,20.735294,42.205882,0.494,6.676471,19.058824,0.347178,16.529412,22.823529,0.717672,13,22.764706,35.764706,16.147059,11.735294,7.764706,18.970588,0.764706,0.235294,Z,5,L
2015,1124,69.125,60.3125,23.9375,16.9375,36.84375,0.463344,7,18.3125,0.379881,14.25,21.375,0.668958,14.5,24.03125,38.53125,14.40625,12.375,8.03125,16.71875,0.71875,0.28125,Z,3,L
2015,1125,73.774194,70.16129,25.774194,15.903226,28.290323,0.559789,9.870968,26.064516,0.378229,12.354839,17.903226,0.695699,9.322581,23.967742,33.290323,15.193548,13.741935,6.354839,16.451613,0.677419,0.322581,W,15,L
2015,1129,69.870968,60.935484,24.193548,15.483871,31.096774,0.498626,8.709677,22.258065,0.394584,12.774194,17.548387,0.729914,8.516129,24.032258,32.548387,11.709677,10.225806,5.967742,17.225806,0.741935,0.258065,W,11,L
2015,1138,75,68.28125,25.53125,19.5,40.96875,0.475855,6.03125,17.71875,0.335012,17.90625,24.8125,0.7289,12.875,25.5625,38.4375,13.15625,11.28125,7.625,18.40625,0.71875,0.28125,Y,12,L
2015,1139,69.5625,61.1875,24.28125,18.53125,39.28125,0.473285,5.75,16.0625,0.365889,15.25,22.4375,0.672982,12.1875,24.53125,36.71875,11.5,11.375,6.375,17.625,0.6875,0.3125,Y,6,L
2015,1140,81.84375,72.9375,27.1875,18.96875,37.6875,0.507566,8.21875,21.375,0.381093,19.25,25,0.765034,11.9375,25.84375,37.78125,16.25,11.5625,7.125,20.53125,0.71875,0.28125,Z,11,L
2015,1153,62.375,55.28125,22.375,17.34375,34.3125,0.511191,5.03125,15.09375,0.343663,12.59375,18.6875,0.667353,10.96875,23.25,34.21875,11.875,12.78125,6.5625,14.65625,0.6875,0.3125,Y,8,L
2015,1157,70.482759,64.655172,24.206897,17.517241,36.344828,0.484509,6.689655,18.896552,0.366759,15.37931,21.862069,0.705382,12.137931,25.413793,37.551724,11.241379,11.517241,6.310345,16.827586,0.689655,0.310345,Z,16,L
2015,1172,79.166667,69.066667,28.133333,17.4,32.533333,0.538929,10.733333,27.333333,0.391465,12.166667,17.333333,0.679912,10.366667,25.333333,35.7,17.133333,9.633333,5.433333,18.7,0.766667,0.233333,X,10,L
2015,1173,68.212121,60.909091,22.727273,16.272727,30.757576,0.530995,6.454545,18.333333,0.343569,16.30303,23.909091,0.686942,7.424242,24.121212,31.545455,13.818182,11.484848,6.969697,15.909091,0.757576,0.242424,W,11,L
2015,1181,80.606061,65.575758,28.606061,21.030303,37.333333,0.563489,7.575758,19.636364,0.388737,15.818182,22.878788,0.690566,12.151515,25.181818,37.333333,15.515152,11.242424,7.181818,16,0.878788,0.121212,X,1,W
2015,1186,79.354839,74.258065,27.290323,17.322581,33.129032,0.529346,9.967742,25.16129,0.396916,14.806452,20.741935,0.713456,10.064516,23.806452,33.870968,12.677419,11,6.290323,18.16129,0.741935,0.258065,X,13,L
2015,1207,70.709677,64.645161,24.193548,18.354839,36.419355,0.507866,5.83871,16.806452,0.346202,16.483871,23.483871,0.697977,11.193548,23.935484,35.129032,13.16129,12.645161,7.741935,20.193548,0.677419,0.322581,X,4,L
2015,1208,68.34375,64.1875,22.75,17.125,35.90625,0.478056,5.625,16.375,0.346955,17.21875,25,0.686339,10.875,27.15625,38.03125,12.59375,12.75,5.59375,18.40625,0.65625,0.34375,W,10,L
2015,1209,70.625,62.4375,25.4375,20.75,38.84375,0.535736,4.6875,14.71875,0.31437,15.0625,20.5625,0.721142,9.375,23.21875,32.59375,13.21875,10.6875,8.90625,18.4375,0.71875,0.28125,Z,14,L
2015,1211,78.212121,61.090909,28.212121,21.090909,36.909091,0.574222,7.121212,17.454545,0.417426,14.666667,21.272727,0.699799,10.121212,27.545455,37.666667,16.212121,10.606061,6.060606,17.151515,0.939394,0.060606,X,2,L
2015,1214,67.151515,68,22.818182,17.151515,37.333333,0.462161,5.666667,18.636364,0.310543,15.848485,24.30303,0.638449,12.242424,24.848485,37.090909,10.606061,14.212121,6.666667,21.545455,0.484848,0.515152,Y,16,L
2015,1217,63.111111,58.148148,22.037037,17.37037,37.888889,0.459378,4.666667,13.666667,0.344226,14.37037,20.148148,0.718207,10.407407,23.703704,34.111111,12.555556,11.555556,6.666667,15.888889,0.740741,0.259259,Z,13,L
2015,1231,77.484848,71.424242,27.242424,17.909091,35.333333,0.511293,9.333333,23.151515,0.40447,13.666667,19.121212,0.706766,11.969697,24,35.969697,14.030303,11.484848,5.060606,17.575758,0.606061,0.393939,Y,10,L
2015,1234,69.40625,61.875,23.6875,18.03125,38.46875,0.473786,5.65625,17.03125,0.340006,16.375,21.96875,0.737783,12.53125,25.15625,37.6875,14.375,11.28125,6.59375,15.875,0.65625,0.34375,X,7,L
